toi,toipfx,pl_pnum,ra,dec,st_pmra,st_pmraerr1,st_pmdec,pl_orbper,pl_orbpererr1,pl_trandurh,pl_trandurherr1,pl_trandep,pl_trandeperr1,pl_rade,pl_radeerr1,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_dist,st_disterr1,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_rad,st_raderr1,st_logg_missing,st_teff_missing,tfopwg_disp_CP,tfopwg_disp_FA,tfopwg_disp_FP,tfopwg_disp_KP,tfopwg_disp_PC,rastr_01h34m22.42s,rastr_03h41m50.17s,rastr_10h06m26.93s,decstr_-30d27m14.82s
4291.01,4291,1,290.530405,-83.233448,7.279,0.03,-9.133,12.1525595,0.0001805,5.254,1.169,6400.0,12.0723,10.0438,0.7174066,232.183,1087.0,13.3404,0.006,753.31,10.33,6029.0,122.0,-122.0,4.27,-999.0,1.28,0.06,0,0,False,False,False,False,True,False,False,False,False
4292.01,4292,1,266.633808,-70.409811,3.862,0.02,-0.178,1.7201092,5.6e-06,2.622,0.117,7570.0,3.90987,9.82252,0.7174066,1736.59,1798.0,13.0566,0.006,641.969,6.084,5878.0,122.0,-122.0,4.36,-999.0,1.13,0.06,0,0,False,False,True,False,False,False,False,False,False
4293.01,4293,1,302.978454,-49.001569,4.345,0.035,-28.993,1.6242109,4.1e-06,2.273,0.059,17740.0,1.94069,14.9916,0.772717,1180.41,1632.0,12.6211,0.006,472.755,5.083,5705.0,124.0,-124.0,4.39,0.08,1.06,0.05,0,0,False,False,False,False,True,False,False,False,False
4294.01,4294,1,285.628501,-31.54321,-5.418,2.154,-4.815,2.4330551,0.0008361,1.882,0.313,15280.0,41.3584,10.5468,0.7174066,359.358,1212.0,13.5137,0.008,726.227,4.31375,5512.0,170.1,-170.1,4.33,-999.0,1.23434,0.06,1,0,False,False,False,False,True,False,False,False,False
4295.01,4295,1,4.632474,-84.360009,15.483,0.032,-5.997,11.3929129,0.0001444,4.46,0.458,6880.0,7.82188,10.0728,0.7174066,81.354,836.0,13.4783,0.006,575.978,5.103,5217.0,122.0,-122.0,4.28,-999.0,1.14,0.06,0,0,False,False,False,False,True,False,False,False,False
4296.01,4296,1,33.449996,-27.867678,-9.49,0.062,-64.522,19.9706574,0.0001222,1.8801996,0.4863958,1037.379906,131.64896,3.1454612,1.3951696,24.4738096,567.2769582,10.4161,0.006,115.716,0.511,4985.0,122.5,-122.5,4.45,0.09,0.899081,0.0569975,0,0,False,False,False,False,True,False,False,False,False
4297.01,4297,1,14.351872,-21.550474,101.444,0.079,23.048,16.5272651,0.0001483,3.5945709,0.5063287,1074.429751,112.22795,2.9241556,0.6940974,27.0141494,581.4569608,10.8724,0.006,132.887,0.838,5030.0,129.203,-129.203,4.53132,0.0886395,0.821739,0.0537287,0,0,False,False,False,False,True,False,False,False,False
4298.01,4298,1,35.988175,-34.109932,-7.434,0.026,-115.125,722.2619756,0.0073364,7.7126298,0.7414318,480.796335,47.96545,2.7207078,1.0212622,0.6771439,231.3609161,9.1259,0.006,125.077,0.534,5857.0,190.0,-190.0,4.26578,0.278088,1.22059,0.0573694,0,0,False,False,False,False,True,False,False,False,False
4299.01,4299,1,182.100526,-55.047088,-26.664,0.041,-4.989,6.6019866,9.83e-05,5.754,0.935,600.0,1.13863,3.55715,0.231234,1325.35,1680.0,10.2696,0.006,284.376,2.731,6758.0,133.0,-133.0,4.28,0.09,1.45,0.06,0,0,False,False,False,False,True,False,False,False,False
430.01,430,1,60.278439,4.540868,40.555,0.081,-62.99,0.58644,6e-05,1.441,0.157,443.281,0.593425,2.31276,0.103777,6607.5,2511.0,8.2482,0.006,66.5727,0.19755,5997.7,78.3,-78.3,4.33,-999.0,1.0,0.03,1,0,False,False,True,False,False,False,False,False,False
4300.01,4300,1,175.539949,-57.368489,-7.127,0.042,-4.654,0.8062768,2.8e-06,1.963,0.229,660.0,0.820279,9.05313,0.452419,18112.6,3231.0,9.9747,0.006,668.389,12.815,7311.1,113.6,-113.6,4.16,1.73,3.37,0.11,0,0,False,False,True,False,False,False,False,False,False
4301.01,4301,1,166.25097,-46.034539,-64.498,0.04,18.916,6.5445251,3.92e-05,2.138,0.56,787.0,71.0309,2.62701,0.203486,94.6613,868.0,10.1737,0.006,143.833,0.5545,5686.0,124.7,-124.7,4.46,0.08,0.98,0.05,0,0,False,False,False,False,True,False,False,False,False
4302.01,4302,1,14.736175,-76.589893,167.08,0.112,-46.002,38.7619532,0.0001249,4.5738199,0.530103,785.4007844,55.585663,2.5255313,0.8263592,13.958848,492.9832275,10.2891,0.006,132.802,0.7175,5653.0,124.84,-124.84,4.55306,0.0766456,0.876001,0.0424071,0,0,False,False,False,False,True,False,False,False,False
4303.01,4303,1,72.356386,-43.353685,45.909,0.04,0.569,8.6110844,3.7e-05,2.0181798,0.4396558,542.6102038,57.70742,4.3063675,2.1791077,716.9343478,1319.743697,9.4623,0.006,256.048,1.618,6908.0,121.736,-121.736,4.12055,0.0889241,1.76524,0.0731658,0,0,False,False,False,False,True,False,False,False,False
4304.01,4304,1,126.615828,10.080371,-48.143,0.104,0.059,15.5718552,2.91e-05,4.931,0.297,380.0,10.0018,2.44317,0.137602,115.206,912.0,8.4642,0.006,106.289,0.672,6352.33,149.652,-149.652,4.30502,0.0955413,1.31,0.07,0,0,False,False,False,True,False,False,False,False,False
4304.03,4304,3,126.615828,10.080371,-48.143,0.104,0.059,31.7180208,0.0001297,2.3326321,0.838543,292.8649645,39.129612,2.2998049,3.6733382,55.617465,696.5022874,8.4642,0.006,106.289,0.672,6352.33,149.652,-149.652,4.30502,0.0955413,1.30883,0.0701232,0,0,False,False,False,True,False,False,False,False,False
4305.01,4305,1,310.443577,-68.134987,14.324,0.038,16.837,183.0019106,0.0019672,2.5483505,0.7422226,396.3670005,49.06526,5.5931205,6.8133955,22.4438469,555.1292025,7.8459,0.006,159.007,0.8155,6200.0,133.686,-133.686,3.63371,0.0844045,2.7539101,0.123563,0,0,False,False,False,False,True,False,False,False,False
4305.02,4305,2,310.443577,-68.134987,14.324,0.038,16.837,374.3644315,0.005573,3.6392863,0.4670722,310.5114444,42.422695,5.1223706,1.8963538,8.6426188,437.3016226,7.8459,0.006,159.007,0.8155,6200.0,133.686,-133.686,3.63371,0.0844045,2.7539101,0.123563,0,0,False,False,False,False,True,False,False,False,False
4306.01,4306,1,64.13091,-28.315791,218.534,0.096,-251.131,2.7299049,1.2e-05,0.8257288,0.3995385,7427.724966,1003.2614,1.3513606,0.7729054,4.0669768,362.1910146,14.2683,0.008,32.4298,0.07005,2887.0,157.0,-157.0,5.15917,0.0427824,0.155498,0.0046867,0,0,True,False,False,False,False,False,False,False,False
4307.01,4307,1,81.327498,-75.693734,-103.892,0.033,-309.406,32.696666,9.99e-05,4.428309,0.221568,108.5170828,6.6106625,1.3159881,0.1166263,33.7475807,614.7243418,6.6418,0.006,36.0469,0.02375,6079.16,43.8376,-43.8376,4.438,-999.0,1.09843,0.0429949,0,0,False,False,False,False,True,False,False,False,False
4307.02,4307,2,81.327498,-75.693734,-103.892,0.033,-309.406,4.6545798,2.46e-05,3.1445137,0.2357508,24.5834929,3.2957053,0.5531037,0.8741378,454.0182322,1177.302518,6.6418,0.006,36.0469,0.02375,6079.16,43.8376,-43.8376,4.438,-999.0,1.09843,0.0429949,0,0,False,False,False,False,True,False,False,False,False
4308.01,4308,1,327.753069,-43.562364,-72.111,0.063,-1.864,9.1512776,3.39e-05,2.616,0.642,1074.0,83.338,2.45142,0.193343,55.3616,759.0,10.339,0.006,108.932,0.638,5015.0,180.0,-180.0,4.47652,0.304279,0.79,0.05,0,0,True,False,False,False,False,False,False,False,False
4309.01,4309,1,158.578516,-9.162846,-186.762,0.072,76.51,4.09008295,2.44e-05,2.1563739,0.528699,661.1667085,79.93867,2.5058764,0.5386401,6.3790933,405.3306898,9.456101,0.006,75.7444,0.43885,5220.0,126.735,-126.735,4.54936,0.083395,0.829943,0.0494171,0,0,False,False,False,False,True,False,False,False,False
431.01,431,1,83.26925,-26.72387,16.804,0.039,150.766,12.4610086,1.32e-05,3.3195777,0.0916928,2078.142598,44.225582,3.2809492,0.3279098,28.3587888,588.5612549,8.1705,0.006,32.5686,0.03115,4891.0,111.8,-111.8,4.62,0.08,0.726632,0.042995,0,0,True,False,False,False,False,False,False,False,False
431.02,431,2,83.26925,-26.72387,16.804,0.039,150.766,0.4900589,5.5e-06,1.0123328,0.080598,291.0399722,11.14497,1.4741529,0.1615313,2120.447466,1730.719269,8.1705,0.006,32.5686,0.03115,4891.0,111.8,-111.8,4.62,0.08,0.726632,0.042995,0,0,True,False,False,False,False,False,False,False,False
4310.01,4310,1,351.903531,-25.508462,-33.704,0.119,-87.513,739.1670007,0.0040522,5.7183604,0.3161995,1376.139505,91.20565,2.6735992,0.5437476,0.0724872,132.3381364,9.4961,0.006,40.0268,0.08675,4159.0,127.589,-127.589,4.53501,0.109622,0.721084,0.0692336,0,0,False,False,False,False,True,False,False,False,False
4311.01,4311,1,41.685522,-31.17932,170.932,0.089,73.688,15.0700779,0.0001525,3.8675641,0.4908442,852.6165721,83.579414,2.7293235,0.5532457,35.2598429,621.4981538,10.7236,0.006,134.988,0.926,5159.0,123.858,-123.858,4.519,0.0898566,0.850729,0.0504723,0,0,False,False,False,False,True,False,False,False,False
4311.02,4311,2,41.685522,-31.17932,170.932,0.089,73.688,0.9902892,1.21e-05,1.3567356,0.3230763,278.9096992,42.74519,1.4156529,2.9516218,1329.693824,1540.131,10.7236,0.006,134.988,0.926,5159.0,123.858,-123.858,4.519,0.0898566,0.850729,0.0504723,0,0,False,False,False,False,True,False,False,False,False
4312.01,4312,1,37.547588,-3.405125,-73.952,0.092,-51.381,726.1175225,0.0004216,2.2543368,0.337171,1707.692781,171.93939,2.4385296,0.4719077,0.6393259,228.0606305,10.4779,0.008,40.9223,0.1073,3808.0,157.0,-157.0,4.69366,0.010723,0.55033,0.0173641,0,0,False,True,False,False,False,False,False,False,False
4313.01,4313,1,108.884571,-55.555017,-25.414,0.045,62.862,6.8227645,3.13e-05,6.5295445,0.3835368,225.7612905,14.732888,3.6003512,0.2926882,832.7758427,1370.098463,9.6032,0.006,232.521,1.3175,5781.0,129.08,-129.08,3.82788,0.0766707,2.0587699,0.0972059,0,0,False,False,False,False,True,False,False,False,False
4314.01,4314,1,71.266602,5.871586,13.672,0.098,-21.479,73.580982,0.0004779,2.1441598,0.8634284,347.4450365,48.037334,3.3991025,4.635859,57.7754894,703.162429,8.22109,0.006,158.797,1.3925,7802.0,152.01,-152.01,4.21386,0.0738195,1.76118,0.0496935,0,0,False,True,False,False,False,False,False,False,False
4315.01,4315,1,344.622965,-44.716935,42.234,0.067,-15.407,8.2861614,2.96e-05,3.436315,0.9879753,617.1152562,62.046642,2.2912229,2.7614646,109.7988765,825.5991243,10.2768,0.006,134.093,1.324,5809.0,190.0,-190.0,4.56733,0.290406,0.914215,0.0492286,0,0,False,False,False,False,True,False,False,False,False
4316.01,4316,1,126.5535,12.281851,15.565,0.043,-21.666,20.2730282,7.3e-06,3.651,0.089,17182.0,524.298,10.4386,0.555069,20.4393,592.0,12.7462,0.006,413.591,4.2685,5742.0,129.041,-129.041,4.58473,0.0726594,0.86,0.04,0,0,False,False,False,True,False,False,False,False,False
4317.01,4317,1,38.31042,1.69093,397.201,0.077,-2.532,358.2825093,0.0007189,4.1416672,0.2642446,1862.694984,80.04145,3.8800495,0.5943776,0.3201261,191.8448019,10.0121,0.006,67.368,0.21765,4354.29,103.046,-103.046,4.39555,0.0872734,0.865987,0.0620603,0,0,False,False,False,False,True,False,False,False,False
4318.01,4318,1,59.771874,6.924473,32.243,0.085,-29.805,1.1343824,1.31e-05,1.4445,0.316853,313.8458861,43.702003,1.7532446,0.398426,1466.687546,1578.353039,10.3687,0.006,120.871,0.63,5683.0,233.6,-233.6,4.58721,0.0851552,0.846842,0.0459046,0,0,False,False,False,False,True,False,False,False,False
4319.01,4319,1,100.971875,-43.892984,-27.632,1.049,78.907,4.09008295,2.44e-05,7.7272055,0.5297514,6743.445526,717.80194,6.5519689,0.4984175,4.8945816,379.3574727,10.82,0.006,83.6486,4.31375,4438.0,-999.0,-999.0,4.438,-999.0,0.725033,0.06,0,0,False,False,False,False,True,False,False,False,False
432.01,432,1,57.865664,-10.614078,-3.356,0.051,-2.798,2.24704,0.00014,2.713,0.065,18890.4,3.68202,18.1799,0.656011,1793.26,1812.0,12.6038,0.006,746.646,22.949,6846.0,114.5,-114.5,4.23,-999.0,1.2,0.04,0,0,False,False,True,False,False,False,False,False,False
4320.01,4320,1,51.640345,-43.613665,-2.359,0.037,-22.812,25.1290153,0.0004454,4.271,0.503,465.0,29.781,1.93226,0.137194,25.7431,627.0,8.6022,0.006,79.208,0.1595,5871.0,125.293,-125.293,4.43296,0.0790908,1.04,0.05,0,0,True,False,False,False,False,False,False,False,False
4320.02,4320,2,51.640345,-43.613665,-2.359,0.037,-22.812,46.4093732,0.0003648,4.822337,0.8341399,435.7347505,56.765373,2.1862997,1.712195,17.1730953,519.1966657,8.6022,0.006,79.208,0.1595,5871.0,125.293,-125.293,4.43296,0.0790908,1.03563,0.0503367,0,0,False,True,False,False,False,False,False,False,False
4321.01,4321,1,327.947949,-70.351914,24.465,0.046,-50.714,4.09008295,2.44e-05,5.7408858,0.7907361,177.9248977,21.182976,3.3520677,2.7874317,431.0470784,1162.119868,7.3016,0.006,110.275,0.368,6163.97,113.083,-113.083,3.72396,0.0825978,2.4612,0.105005,0,0,False,False,False,False,True,False,False,False,False
4322.01,4322,1,73.7411,-41.34421,38.388,0.046,-6.136,13.4190972,0.0001467,5.209244,0.5614782,348.2384065,40.711212,2.4168515,0.6077275,123.7286797,850.6234364,10.162,0.006,188.964,1.045,5914.2,121.77,-121.77,4.30929,0.0781974,1.20531,0.0582413,0,0,False,False,False,False,True,False,False,False,False
4323.01,4323,1,54.466785,-30.057438,-27.104,0.042,-60.598,14.6762658,0.0003254,3.2320455,1.1914431,3499.937973,1042.0787,2.8523348,1.2104801,3.139825,339.5049488,12.531,0.007,70.7878,0.17105,3414.0,157.0,-157.0,4.77364,0.0064519,0.458861,0.0136024,0,0,False,True,False,False,False,False,False,False,False
4323.02,4323,2,54.466785,-30.057438,-27.104,0.042,-60.598,21.9692578,0.0002594,3.5662307,0.6793756,7940.615239,1298.8241,4.1061739,0.9829199,1.8336046,296.7878863,12.531,0.007,70.7878,0.17105,3414.0,157.0,-157.0,4.77364,0.0064519,0.458861,0.0136024,0,0,False,True,False,False,False,False,False,False,False
4324.01,4324,1,145.646473,-19.235699,-474.872,0.108,-217.949,6.2509468,1.22e-05,1.1882969,0.493055,770.1195597,80.435425,1.1306823,1.2734419,8.76241,438.8091174,9.75311,0.008,17.038,0.0178,3479.0,157.0,-157.0,4.8309,0.0032585,0.395397,0.0119085,0,0,False,False,False,False,True,False,False,False,False
4325.01,4325,1,101.848588,6.128717,74.438,0.126,-169.751,1.6500673,1.27e-05,0.9198679,0.273131,2709.534958,331.39545,2.3990078,1.2909414,60.7790529,712.1282782,11.8206,0.007,51.0354,0.20495,3896.0,147.0,-147.0,4.70541,0.396179,0.454049,0.0138638,0,0,False,False,False,False,True,False,False,False,False
4326.01,4326,1,351.988437,-26.454622,145.862,0.091,-44.339,1826.079032,0.0002671,4.1474226,0.4178255,587.1608288,35.98929,2.7599003,0.6224546,6.5512188,408.0376856,7.7158,0.006,57.7233,0.1657,6034.49,111.364,-111.364,4.42122,0.0734804,1.07903,0.0455201,0,0,False,False,False,False,True,False,False,False,False
4327.01,4327,1,73.206864,-76.339681,6.697,0.042,80.118,0.8303285,2e-06,0.665,0.278,680.0,589.617,3.44971,1.5138,691.538,1428.0,12.1285,0.007,84.4016,0.15225,3672.0,157.0,-157.0,4.68064,0.0100081,0.57,0.02,0,0,False,False,False,False,True,False,False,False,False
4328.01,4328,1,68.288836,-36.945858,-16.988,0.042,43.619,703.79367,0.0016714,2.9297301,0.3308675,601.9566843,64.69537,1.860295,0.9054883,0.3066589,189.7945133,7.7679,0.006,25.0039,0.0173,4709.0,125.217,-125.217,4.57486,0.0933947,0.739835,0.0543568,0,0,False,False,False,False,True,False,False,False,False
4329.01,4329,1,329.563915,71.131605,4.416,0.036,0.468,2.9224661,2.41e-05,5.5560255,0.0823049,5724.017673,71.44731,20.8842189,1.272273,3990.571634,2027.115654,11.8832,0.039,717.128,10.569,5520.0,262.7,-262.7,3.55,0.09,2.7442901,0.157266,0,0,True,False,False,False,False,False,False,False,False
433.01,433,1,78.778396,-15.100464,-2.243,0.061,-1.801,1.17409,4e-05,1.701,0.047,3680.0,704.605,49.6799,10.8637,34547.8,3798.0,9.1414,0.008,547.126,12.5735,8242.0,134.5,-134.5,3.61,0.07,3.67,0.13,0,0,False,False,True,False,False,False,False,False,False
4330.01,4330,1,220.350188,-33.950483,-35.111,0.097,-22.63,3.3513304,2.77e-05,2.739,0.347,400.0,0.991643,17.7728,0.7174066,295.994,1155.0,7.6581,0.006,290.313,4.595,4886.0,122.0,-122.0,4.33,-999.0,8.71,0.06,1,0,False,False,True,False,False,False,False,False,False
4331.01,4331,1,231.248546,-40.216633,-22.736,0.078,-23.502,2.9034242,0.0013211,2.154,0.273,860.0,1.4267,6.62177,0.433148,554.218,1351.0,10.1952,0.006,346.327,4.3565,5992.0,132.5,-132.5,3.77,0.08,2.25,0.11,0,0,False,False,False,False,True,False,False,False,False
4332.01,4332,1,209.699173,-40.619073,-18.488,0.08,-4.145,5.4468377,2.16e-05,3.303,0.528,842.0,40.5265,4.39864,0.245629,631.423,1396.0,9.783,0.006,269.304,4.151,6793.0,129.1,-129.1,4.15,0.09,1.68,0.07,0,0,False,False,True,False,False,False,False,False,False
4333.01,4333,1,229.730951,-44.500399,-23.189,0.39,-14.867,8.9021443,2.76e-05,1.7633959,0.1566938,1427.968145,145.98047,9.954598,9.107189,597.3455143,1260.886954,9.326,0.007,212.956,8.695,6606.0,132.9,-132.9,4.09,0.1,1.7521,0.107299,0,0,False,False,False,False,True,False,False,False,False
4334.01,4334,1,219.476976,-46.285122,-12.388,0.325,-2.425,8.2197647,5.72e-05,1.673,0.335,1040.0,4.77307,7.65998,0.817237,70.2704,806.0,10.2591,0.007,398.085,28.033,6657.0,134.2,-134.2,3.93,0.1,2.12,0.18,0,0,False,False,False,False,True,False,False,False,False
4335.01,4335,1,199.734195,-62.974419,-10.636,0.041,-4.467,4.5006638,5.64e-05,4.588,0.523,2110.0,927.536,14.2378,4.97144,25501.0,3520.0,11.5124,0.007,636.157,15.602,8933.0,169.165,-169.165,4.45175,0.0675799,1.48,0.05,0,0,False,False,True,False,False,False,False,False,False
4336.01,4336,1,206.107013,-40.337351,151.518,0.102,69.023,16.3363665,5.92e-05,1.9933922,0.452909,3884.678538,261.8006,2.0492403,0.7552958,1.6932987,290.9398052,11.0196,0.007,22.5455,0.03825,3365.0,157.0,-157.0,4.89744,0.0024242,0.326568,0.0098866,0,0,True,False,False,False,False,False,False,False,False
4337.01,4337,1,164.289787,-69.979379,-29.87,0.057,-0.01,2.2887763,1.59e-05,4.8634851,0.3166188,1890.646342,135.64415,2.8057654,0.423074,99.2660496,805.0445873,11.1567,0.006,65.1329,0.14575,3953.0,123.519,-123.519,4.6489,0.120623,0.617703,0.0645854,0,0,False,False,True,False,False,False,False,False,False
4338.01,4338,1,196.73335,-58.110955,-31.466,0.037,-56.85,7.4997158,1.65e-05,2.0504305,0.1006383,3023.521522,217.64388,13.7499035,2.7549322,475.6186937,1191.0623,10.0865,0.006,219.732,1.638,4979.2,88.5,-88.5,3.92,0.31,1.90969,0.113688,0,0,False,False,False,False,False,False,False,False,False
4339.01,4339,1,212.92874,-29.973981,-79.125,0.118,24.051,1.2540806,3.98e-05,1.3435517,0.0376631,66025.09943,1390.1466,10.3493319,0.376563,73.5478383,746.8996014,14.0644,0.008,123.032,1.061,3455.0,157.0,-157.0,4.82691,0.0041825,0.399724,0.0125234,0,0,False,False,True,False,False,False,False,False,False
434.01,434,1,80.538242,-30.970818,8.704,0.025,4.327,4.3888516,3.3e-06,3.0184015,0.0361286,24964.54782,223.20244,13.8994523,0.8251116,192.2328216,949.6785627,12.8461,0.007,362.273,2.2455,5175.0,182.0,-182.0,4.46488,2.00365,0.877856,0.0512412,0,0,False,False,False,True,False,False,False,False,False
4340.01,4340,1,175.66163,-40.060512,-47.529,0.044,1.405,2.6680587,2.23e-05,2.978,0.382,580.0,0.907189,3.45609,0.216187,1634.14,1771.0,10.0116,0.006,231.084,1.751,6406.0,134.5,-134.5,4.23,0.09,1.44,0.06,0,0,False,False,False,False,True,False,False,False,False
4341.01,4341,1,291.534894,-43.187188,-157.84,0.149,-1098.04,18.4043334,0.0124587,7.879331,0.8341447,9135.211016,1085.6766,1.2834433,0.163812,0.2638693,182.7961243,13.7827,0.008,23.7607,0.049,2891.0,157.0,-157.0,5.22041,0.0557763,0.133376,0.0039658,0,0,False,True,False,False,False,False,False,False,False
4342.01,4342,1,324.38942,-77.979147,120.399,0.043,-91.425,5.538329,3.8e-05,2.2263888,0.4187151,1407.111865,130.05675,2.2721409,1.1171762,27.6818339,585.0169701,11.0318,0.007,61.5204,0.1022,3883.0,157.0,-157.0,4.65275,0.0107329,0.598175,0.0177148,0,0,True,False,False,False,False,False,False,False,False
4342.02,4342,2,324.38942,-77.979147,120.399,0.043,-91.425,10.6886084,0.0001147,2.6672245,0.3456824,1501.172634,162.0491,2.4642245,0.4968625,11.5205083,469.8807571,11.0318,0.007,61.5204,0.1022,3883.0,157.0,-157.0,4.65275,0.0107329,0.598175,0.0177148,0,0,True,False,False,False,False,False,False,False,False
4343.01,4343,1,101.830564,-56.617503,-8.744,0.053,55.104,11.5418525,3.78e-05,2.9492981,0.7750815,415.9874628,41.335728,1.8822681,2.0276148,92.6547078,791.2917217,11.255,0.006,242.572,1.276,6112.0,130.898,-130.898,4.5884,0.0805274,0.901955,0.0413141,0,0,False,False,False,False,True,False,False,False,False
4344.01,4344,1,69.651026,-61.343471,8.477,0.047,-20.372,731.4808779,0.0203508,14.7095051,1.7781773,244.9088772,36.08673,3.2537107,2.2459438,1.6906613,290.8264482,9.4826,0.006,232.265,1.241,5854.0,128.805,-128.805,3.83792,0.077154,2.0546,0.098744,0,0,False,False,False,False,True,False,False,False,False
4345.01,4345,1,298.438373,-69.852102,-5.633,0.052,0.011,12.8910022,0.0002806,4.0905287,0.5759125,15119.39001,1938.243,2.3547529,1.3727763,3826.582755,2005.961193,14.752,0.0,983.721,42.4365,31000.0,7000.0,-7000.0,5.59962,0.544746,0.18,0.104,0,0,False,False,False,False,True,False,False,False,False
4346.01,4346,1,86.01889,-66.359097,-44.82,0.081,35.22,3.9077116,4.62e-05,9.5278364,0.7775869,599.6319099,48.029163,1.5722799,0.5293573,50.3800695,679.4921442,12.4375,0.007,130.457,0.644,3917.0,157.0,-157.0,4.61771,0.0115687,0.64011,0.0189905,0,0,False,False,True,False,False,False,False,False,False
4347.01,4347,1,84.193559,-24.031219,13.013,0.034,-5.781,35.3573239,0.0003555,6.8669784,0.5118849,617.495317,55.006767,4.0299536,0.7152688,112.9275005,831.4184898,8.83419,0.006,195.126,1.1235,7607.0,214.0,-214.0,4.31008,0.359171,1.56285,0.0492563,0,0,False,False,False,False,True,False,False,False,False
4348.01,4348,1,83.90994,-57.13863,41.302,0.042,-29.11,602.2450921,0.0176213,9.0912461,0.9257734,220.3440139,28.198227,2.8742544,1.3228551,2.036164,304.6652609,8.3987,0.006,136.786,0.457,6128.0,132.772,-132.772,3.96225,0.0826951,1.8626699,0.086721,0,0,False,False,False,False,True,False,False,False,False
4349.01,4349,1,0.129574,-26.231082,278.218,0.073,105.663,749.1605231,0.0080429,4.9894211,0.7835969,1750.980169,189.76117,2.343896,0.9431504,0.033452,109.0750517,11.7463,0.006,72.4603,0.2199,3851.0,125.312,-125.312,4.71539,0.135062,0.558169,0.0637437,0,0,False,False,False,False,True,False,False,False,False
435.01,435,1,59.410574,-25.189938,15.304,0.027,9.061,3.352907,1.42e-05,2.3906731,0.1538245,4205.196102,300.4317,5.2933196,0.6012956,76.2487269,753.6642219,12.9383,0.006,165.285,0.549,3978.0,165.0,-165.0,4.438,-999.0,0.672832,0.0658292,0,0,False,False,False,False,True,False,False,False,False
4350.01,4350,1,32.883907,-76.107434,60.505,0.042,32.893,4.8759656,2.55e-05,3.3372737,0.7091728,154.830677,21.007265,1.4450569,2.5134869,440.1721572,1168.22203,8.9504,0.006,103.01,0.2475,5937.0,122.905,-122.905,4.35104,0.0779042,1.1487499,0.0552161,0,0,False,False,False,False,True,False,False,False,False
4351.01,4351,1,61.759269,-58.151013,-15.484,0.054,-51.929,20.1459438,0.0001216,4.4706494,0.5781923,575.5886941,62.970493,2.4401617,0.3869485,28.3520842,588.5264649,11.0155,0.006,169.402,0.8015,5303.0,130.287,-130.287,4.4996,0.0843677,0.888701,0.0504498,0,0,False,False,False,False,True,False,False,False,False
